,id,fund_code,fund_name,company_id,fund_short_name,fund_legal_name,fund_pinyin,fund_risk_level,share_type,fund_type,type1_id,type2_id,type3_id,help_type4_id,is_money_fund,hf_incomeratio,income,incomeratio,incomeratio_t001,incomeratio_s010,netvalue,total_netvalue,navdate,fund_state,min_share,day_incratio,month_incratio,quarter_incratio,year_incratio,this_year_incratio,half_year_incratio,three_year_incratio,feerate1,sina_feerate1,feerate2,sina_feerate2,discountrate2,feerate3,sina_feerate3,dayinc,subscribe_state,declare_state,withdraw_state,valuagr_state,trend_state,hopedeclare_state,declareend_day,redeemend_day,open_day,is_forbidbuybyredeem,trans_flag,fundsub_type,subscribe_beigin,sina_subscribe_beigin,help_sina_subscribe_beigin,sina_subscribe_end,subscribe_end,zjzfe,fund_scale,fund_manager,u_time,c_time,to_this_day_incratio,l_day,forbidbonustype,status,qdii_confirm_day,ta_code,min_value1,min_value2,can_buy,type2_id_desc,jz_and_sy,min_value
510,1557,320021,诺安双利债券发起,80049689,诺安双利债券发起,诺安双利债券型发起式证券投资基金,najjglyxgs,中低风险,A,E,x1001,x2003,x3005,,0,0.0,0.0,0.0,-0.0028,0.0,2.459,2.459,2020-11-11,0,0.01,-0.0028,0.0216,0.0186,0.2246,0.1687,0.14800000000000002,0.7136,0.006,0.001,0.008,0.001,0.1,0.0,0.0,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-17 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '裴禹翔', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30389840'}, {'name': '杨琨', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30284740'}, {'name': '夏荣尧', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30667033'}]",2020-11-12 15:23:31,2016-09-06 09:00:31,1.459,2,0,1,0,32,10,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(11-11),10.0
1162,2496,481015,工银主题策略混合,80064225,工银主题策略混合,工银瑞信主题策略混合型证券投资基金,gyrxjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0283,0.0,4.019,4.019,2020-11-11,0,10.0,-0.0283,0.0571,0.1663,1.0568,0.9047,0.6753,0.7131,0.012,0.0012,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2019-04-04 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '黄安乐', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30139227'}]",2020-11-12 15:18:10,2016-12-16 09:21:29,3.0189999999999997,2,0,1,0,48,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.0
1080,2409,1496,工银聚焦30股票,80064225,工银聚焦30股票,工银瑞信聚焦30股票型证券投资基金,gyrxjjglyxgs,高风险,A,U,x1001,x2002,x3007,,0,0.0,0.0,0.0,-0.0333,0.0,1.364,1.364,2020-11-11,0,10.0,-0.0333,0.0574,0.1117,0.8114,0.742,0.5732,0.7114,0.012,0.0012,0.015,0.0015,0.1,0.0,0.0,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '王筱苓', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30040414'}, {'name': '胡志利', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30349255'}]",2020-11-12 15:31:14,2016-12-16 09:21:08,0.364,2,0,1,0,48,10,10,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),10.0
1060,2328,660004,农银策略价值混合,80092233,农银策略价值混合,农银汇理策略价值混合型证券投资基金,nyhljjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0234,0.0,3.7319999999999998,3.7319999999999998,2020-11-11,0,100.0,-0.0234,0.0398,0.1004,0.7147,0.6626,0.424,0.7114,0.012,0.0012,0.015,0.0015,0.1,0.0025,0.001,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '陈富权', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30231754'}]",2020-11-12 15:20:29,2016-12-15 09:51:06,2.7328,2,0,1,0,66,1000,1000,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1000.0
1518,2866,4476,景顺沪港深领先科技股票,80000251,景顺沪港深领先科技股票,景顺长城沪港深领先科技股票型证券投资基金,jsccjjglyxgs,高风险,A,U,x1001,x2002,x3007,,0,0.0,0.0,0.0,-0.0328,0.0,1.976,1.976,2020-11-11,0,1.0,-0.0328,-0.0445,-0.0015,0.5401,0.4124,0.2724,0.7108,0.012,0.0012,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2017-06-07,2017-06-07 00:00:00,0000-00-00 00:00:00,2017-07-06 00:00:00,2017-07-06,99999999.9999,,"[{'name': '詹成', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30379034'}]",2020-11-12 15:11:09,2017-06-08 09:41:18,0.976,3,0,1,0,26,1,1,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),1.0
1977,3373,270023,广发全球精选股票QDII,80000248,广发全球精选股票QDII,广发全球精选股票型证券投资基金,gfjjglyxgs,高风险,A,5,x1001,x2006,x3002,,0,0.0,0.0,0.0,-0.0484,0.0,2.892,2.892,2020-11-10,4,0.0,-0.0484,-0.0253,0.0295,0.9541,0.7338,0.5449,0.7106,0.0,0.0,0.016,0.0064,0.4,0.005,0.001,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '余昊', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30419340'}]",2020-11-12 15:08:14,2018-12-04 09:09:58,2.8369999999999997,2,0,1,1,27,0,10,"{'show': '暂停购买', 'canbuy': None}",QDII型,/(11-10),0.01
169,1067,1577,嘉实低价策略股票,80000223,嘉实低价策略股票,嘉实低价策略股票型证券投资基金,jsjjglyxgs,高风险,A,U,x1001,x2002,x3007,,0,0.0,0.0,0.0,-0.005,0.0,2.178,2.178,2020-11-11,0,1.0,-0.005,0.0645,0.0703,0.8364,0.6351,0.5083,0.7096,0.012,0.0012,0.015,0.0015,0.1,0.0025,0.001,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '栾峰', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30670696'}]",2020-11-12 15:43:26,2016-04-07 15:10:08,1.178,2,0,1,0,07,1,1,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),1.0
3330,5054,700003,平安策略先锋混合,80168726,平安策略先锋混合,平安策略先锋混合型证券投资基金,pajjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0167,0.0,3.2939999999999996,3.2939999999999996,2020-11-11,0,0.0,-0.0167,0.0372,0.0531,0.6445,0.4758,0.3439,0.7067,0.0,0.0,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,0000-00-00 00:00:00,2020-11-13 00:00:00,2020-11-13,31075400.0,,"[{'name': '神爱前', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30080853'}]",2020-11-12 15:32:05,2020-09-24 09:22:51,2.6017,2,0,1,0,70,0,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),0.01
2347,3790,1825,建信中国制造2025股票,80065990,建信中国制造2025股票,建信中国制造2025股票型证券投资基金,jxjjglyxzrgs,高风险,A,U,x1001,x2002,x3007,,0,0.0,0.0,0.0,-0.0225,0.0,1.8208,1.8208,2020-11-11,0,0.0,-0.0225,0.1303,0.1439,0.7333,0.6521,0.4847,0.7058,0.0,0.0,0.015,0.0015,0.0,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,42017700.0,,"[{'name': '孙晟', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30402664'}]",2020-11-12 15:24:52,2019-03-25 10:14:35,0.8208,2,0,1,0,53,0,10,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),0.01
320,1260,2360,前海开源清洁能源混合C,80280038,前海开源清洁能源混合C,前海开源清洁能源主题精选灵活配置混合型证券投资基金,qhkyjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0032,0.0,1.564,1.564,2020-11-11,0,0.0,-0.0032,0.0176,0.0236,0.2372,0.126,0.1542,0.7057,0.012,0.0012,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2019-03-30 00:00:00,2020-11-13 00:00:00,2020-11-13,56101400.0,,"[{'name': '邱杰', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30310401'}]",2020-11-12 15:31:44,2016-07-14 09:00:15,1.0851,2,0,1,0,44,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.0
728,1898,3434,博时鑫泽混合A,80000226,博时鑫泽混合A,博时鑫泽灵活配置混合型证券投资基金,bsjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0075,0.0,1.8459999999999999,1.8459999999999999,2020-11-11,0,10.0,-0.0075,0.0371,0.0615,0.4444,0.3416,0.2524,0.7027,0.006,0.001,0.008,0.001,0.1,0.0075,0.001,1.0,0,1,1,1,1,1,2020-11-12,0000-00-00,0000-00-00,1,1,1,2016-09-26,2016-09-26 00:00:00,0000-00-00 00:00:00,2016-10-13 00:00:00,2016-10-13,99999999.9999,,"[{'name': '金晟哲', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30450230'}]",2020-11-12 15:33:45,2016-09-27 09:10:50,0.9394,2,0,1,0,5,100,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),100.0
726,1896,233001,大摩基础行业混合,80036797,大摩基础行业混合,摩根士丹利华鑫基础行业证券投资基金,mgsdlhjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.006999999999999999,0.0,1.2686,1.2686,2020-11-11,0,10.0,-0.006999999999999999,0.0368,0.0704,0.4398,0.3678,0.2898,0.7,0.01,0.001,0.015,0.0015,0.1,0.0,0.0,1.0,0,1,1,1,1,1,2020-11-12,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '王大鹏', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30316743'}, {'name': '朱睿', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30307094'}]",2020-11-12 15:04:42,2016-09-27 09:10:42,3.4851,2,0,1,0,33,100,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),100.0
927,2141,1827,富国研究优选沪港深混合,80000221,富国研究优选沪港深混合,富国研究优选沪港深灵活配置混合型证券投资基金,fgjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0142,0.0,2.285,2.285,2020-11-11,0,0.01,-0.0142,0.0396,0.1007,0.7103,0.6024,0.5651,0.6989,0.012,0.0012,0.015,0.0015,0.1,0.005,0.001,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,41247900.0,,"[{'name': '汪孟海', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30356526'}, {'name': '刘莉莉', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30272146'}, {'name': '厉叶淼', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30347894'}]",2020-11-12 15:34:54,2016-11-15 09:10:39,1.285,3,0,1,0,10,1,1,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1.0
727,1897,3435,博时鑫泽混合C,80000226,博时鑫泽混合C,博时鑫泽灵活配置混合型证券投资基金,bsjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0076,0.0,1.841,1.841,2020-11-11,0,10.0,-0.0076,0.0372,0.0611,0.4428,0.3399,0.2524,0.6982,0.006,0.001,0.008,0.001,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,2020-11-12,0000-00-00,0000-00-00,1,1,1,2016-09-26,2016-09-26 00:00:00,0000-00-00 00:00:00,2016-10-13 00:00:00,2016-10-13,3920330.0,,"[{'name': '金晟哲', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30450230'}]",2020-11-12 15:33:46,2016-09-27 09:10:50,0.9343,2,0,1,0,5,5000000,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),5000000.0
2090,3510,2959,汇添富盈稳混合,80053708,汇添富盈稳混合,汇添富盈泰灵活配置混合型证券投资基金,htfjjglgfyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0264,0.0,1.805,1.805,2020-11-11,0,1.0,-0.0264,0.0525,0.0537,0.5427,0.5143,0.4348,0.6964,0.01,0.001,0.012,0.0012,0.0,0.02,0.002,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '李云鑫', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30139580'}]",2020-11-12 15:22:27,2018-12-12 09:46:39,0.805,1,0,1,0,47,0,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),0.01
1266,2601,161005,富国天惠成长混合LOF,80000221,富国天惠成长混合LOF,富国天惠精选成长混合型证券投资基金(LOF),fgjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0179,0.0,3.3593,3.3593,2020-11-11,0,0.01,-0.0179,0.0111,0.0273,0.5636,0.4713,0.3681,0.6926,0.012,0.0012,0.015,0.0015,0.1,0.005,0.001,1.0,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '朱少醒', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30040544'}]",2020-11-12 15:22:56,2016-12-20 09:11:38,18.9939,2,0,1,0,98,1000,1,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1000.0
911,2110,1881,中欧新趋势混合(LOF)E,80065113,中欧新趋势混合(LOF)E,中欧新趋势混合型证券投资基金(LOF),zojjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0132,0.0,1.8644,1.8644,2020-11-11,0,0.01,-0.0132,0.0558,0.0692,0.5277,0.4813,0.3307,0.6913,0.0,0.0,0.015,0.0015,0.1,0.005,0.001,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '周蔚文', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30040539'}]",2020-11-12 15:36:34,2016-11-14 09:40:40,1.568,1,0,1,0,60,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.0
57,224,110012,易方达科汇灵活配置混合,80000229,易方达科汇灵活配置混合,易方达科汇灵活配置混合型证券投资基金,yfdjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0048,0.0,2.49,2.49,2020-11-11,0,0.0,-0.0048,0.0285,0.0747,0.5947,0.5521,0.3696,0.6912,0.0,0.0,0.015,0.0015,0.1,0.005,0.001,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '杨嘉文', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30493395'}]",2020-11-12 15:33:38,2015-11-02 09:20:03,3.6139,2,0,1,0,11,1,1,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1.0
1347,2683,1603,易方达安盈回报混合,80000229,易方达安盈回报混合,易方达安盈回报混合型证券投资基金,yfdjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4001,0,0.0,0.0,0.0,-0.0097,0.0,2.146,2.146,2020-11-11,0,0.0,-0.0097,0.0332,0.0795,0.6039,0.4471,0.3643,0.6911,0.008,0.001,0.01,0.001,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2017-01-06,2017-01-06 00:00:00,0000-00-00 00:00:00,2017-02-14 00:00:00,2017-02-14,99999999.9999,,"[{'name': '张清华', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30075384'}]",2020-11-12 15:43:45,2017-01-09 09:11:28,1.146,2,0,1,0,11,1,1,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1.0
1157,2491,481008,工银大盘蓝筹混合,80064225,工银大盘蓝筹混合,工银瑞信大盘蓝筹混合型证券投资基金,gyrxjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0045,0.0,1.7890000000000001,1.7890000000000001,2020-11-11,0,10.0,-0.0045,0.0771,0.10300000000000001,0.5727,0.5029,0.4498,0.691,0.012,0.0012,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '王筱苓', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30040414'}]",2020-11-12 15:16:45,2016-12-16 09:21:29,2.3692,2,0,1,0,48,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.0
43,199,202027,南方高端装备混合A,80000220,南方高端装备混合A,南方高端装备灵活配置混合型证券投资基金,nfjjglgfyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0131,0.0,2.7969999999999997,2.7969999999999997,2020-11-11,0,0.0,-0.0131,0.034,0.0803,0.6158,0.4949,0.3943,0.69,0.012,0.0012,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '茅炜', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30271746'}, {'name': '张磊', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30634455'}]",2020-11-12 15:02:22,2015-10-20 09:00:02,2.721,2,0,1,0,1,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.0
3225,4942,166001,中欧新趋势混合（LOF）A,80065113,中欧新趋势混合（LOF）A,中欧新趋势混合型证券投资基金(LOF),zojjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0132,0.0,1.7719999999999998,1.7719999999999998,2020-11-11,0,0.01,-0.0132,0.0558,0.0692,0.5268,0.4812,0.3306,0.6893,0.0,0.0,0.015,0.0015,0.0,0.015,0.0015,1.0,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '周蔚文', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30040539'}]",2020-11-12 15:31:00,2020-07-16 09:21:05,2.8633,1,0,1,0,98,0,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),0.01
53,209,202212,南方平衡混合,80000220,南方平衡混合,南方平衡配置混合型证券投资基金,nfjjglgfyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0162,0.0,2.5765,2.5765,2020-11-11,0,0.0,-0.0162,0.0349,0.0694,0.505,0.4437,0.3194,0.6863,0.01,0.001,0.015,0.0015,0.1,0.0,0.0,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '黄春逢', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30138925'}]",2020-11-12 15:02:33,2015-10-22 09:00:02,1.8741,2,0,1,0,1,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.0
2545,4033,2258,大成国企改革灵活配置混合,80000225,大成国企改革灵活配置混合,大成国企改革灵活配置混合型证券投资基金,dcjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.013999999999999999,0.0,1.7590000000000001,1.7590000000000001,2020-11-11,0,0.0,-0.013999999999999999,0.0233,0.0329,0.5203,0.4598,0.3107,0.6849,0.0,0.0,0.015,0.0015,0.0,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,30904600.0,,"[{'name': '张烨', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30515732'}]",2020-11-12 15:12:31,2019-05-21 19:08:28,0.759,1,0,1,0,09,0,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),0.01
511,1558,320020,诺安策略精选股票,80049689,诺安策略精选股票,诺安策略精选股票型证券投资基金,najjglyxgs,高风险,A,U,x1001,x2002,x3007,,0,0.0,0.0,0.0,0.0065,0.0,1.6475,1.6475,2020-11-11,0,0.01,0.0065,0.061,0.0741,0.2989,0.17300000000000001,0.2719,0.6846,0.01,0.001,0.015,0.0015,0.1,0.0,0.0,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,51937700.0,,"[{'name': '蔡宇滨', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30062965'}]",2020-11-12 15:23:30,2016-09-06 09:00:31,1.4014,2,0,1,0,32,10,10,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),10.0
1196,2530,519195,万家品质混合,80000240,万家品质混合,万家品质生活灵活配置混合型证券投资基金,wjjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0237,0.0,1.9437,1.9437,2020-11-11,0,1.0,-0.0237,0.0816,0.124,0.7207,0.4677,0.3109,0.6829,0.012,0.0012,0.015,0.0015,0.1,0.005,0.001,1.0,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '莫海波', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30330797'}]",2020-11-12 15:11:45,2016-12-16 09:21:30,1.6842,2,0,1,0,99,100,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),100.0
713,1878,2083,新华鑫动力灵活配置混合A,80000249,新华鑫动力灵活配置混合A,新华鑫动力灵活配置混合型证券投资基金,xhjjglgfyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0237,0.0,1.811,1.811,2020-11-11,0,10.0,-0.0237,0.1036,0.2122,0.7755,0.7248,0.5817,0.68,0.008,0.001,0.01,0.001,0.1,0.0,0.0,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2020-07-07 00:00:00,2020-11-13 00:00:00,2020-11-13,47952200.0,,"[{'name': '刘彬', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30181758'}]",2020-11-12 15:40:31,2016-09-23 09:00:57,0.8109999999999999,2,0,1,0,43,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.0
2516,3987,2319,大成一带一路灵活配置混合,80000225,大成一带一路灵活配置混合,大成一带一路灵活配置混合型证券投资基金,dcjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0129,0.0,1.754,1.754,2020-11-11,0,0.0,-0.0129,-0.0118,-0.0057,0.5239,0.4088,0.309,0.6793,0.0,0.0,0.015,0.0015,0.0,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '戴军', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30333212'}]",2020-11-12 15:41:10,2019-05-21 17:11:43,0.8859,1,0,1,0,09,0,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),0.01
125,1006,2220,南方瑞利混合,80000220,南方瑞利混合,南方瑞利灵活配置混合型证券投资基金,nfjjglgfyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0006,0.0,1.8285,1.8285,2020-11-11,0,0.0,-0.0006,0.0161,0.0322,0.4256,0.3652,0.2998,0.6791,0.01,0.001,0.015,0.0015,0.1,0.0025,0.001,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2015-12-17,2015-12-17 00:00:00,0000-00-00 00:00:00,2015-12-29 00:00:00,2015-12-29,99999999.9999,,"[{'name': '陈乐', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30530646'}]",2020-11-12 14:55:42,2016-04-07 15:10:07,0.8285,2,1,1,0,01,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.0
